,index,name,latitude,longitude,address,category,rating,category_count
924,3070,Bar Conca D'Oro SAS,45.489241,9.22101,Via Padova 40,"Café, Restaurant",,2
925,3071,Bar Manu SAS di Giuseppe e Massimiliano Mariello & C.,45.486494,9.223779,Viale Lombardia 64,"Bar, Café, Restaurant",,3
926,3072,Calzaturificio Tentazioni di D' Angelo Alfredo,45.491067,9.223439,Via Padova 45,Shoe Store,,1
927,3073,De Ambrosis Giancarlo,45.489381,9.217938,Viale Monza 20,"Children's Clothing Store, Clothing Store",,2
928,3076,Saverio's Cafe,45.487683,9.217393,Viale Monza 6,"Café, Restaurant",,2
929,3077,Bar Bar,45.490565,9.21771,Via Amadeo,Café,,1
930,3078,Capolinea 39 Loreto-Pitteri,45.486128,9.218312,Via Porpora,Bus Station,,1
931,3082,La Moda Lussy di Anelli Lucia,45.491675,9.216147,Via Giulio E Corrado Venini 54,Clothing Store,,1
932,3083,Bar Lidia SNC,45.491056,9.215987,Via Giulio E Corrado Venini 46,"Bar, Café, Restaurant",,3
933,3090,Allegria Caffé,45.492432,9.231292,Via Palmanova 4,Café,,1
934,3092,"Vergani, il panettone di Milano",45.484097,9.213777,Via Saverio Mercadante 17,Café,,1
935,3096,Artistic International di Mohammed Islam & C. SAS,45.484742,9.211389,Via Giovanni Battista Pergolesi 14,Jewelry Store,,1
936,3098,Yamamay,45.482467,9.213363,corso Buenos Aires 64,Swimwear Store,,1
937,3099,Siesta Cafè,45.483946,9.215044,Piazza Argentina 4,"Arts and Entertainment, Bar, Café",5.2,3
938,3100,S.r.d. SRL Società Ricerca & Diffusione,45.490793,9.219489,Via dei Transiti 21,Fashion Retail,,1
939,3101,Oro Express,45.486277,9.223804,Viale Porpora 63,Jewelry Store,,1
940,3103,New Wedding Concepts,45.489621,9.214763,Via Privata dei Cybo 2,"Organization, Bridal Store",,2
941,3104,Stile Moda di Zhou Huifen,45.492928,9.229059,Via Clitumno 11,Clothing Store,,1
942,3107,Martinelli Luciano,45.488791,9.211294,Viale Brianza 26,Jewelry Store,,1
943,3131,Fortune Christine,45.488613,9.190298,Via Garigliano 5,Clothing Store,,1
944,3133,Bar Alex,45.487902,9.191445,Via Volturno 42,"Café, Restaurant",,2
945,3135,Me.Nu Isola,45.487542,9.19394,Via Filippo Sassetti 32,"Café, Restaurant",,2
946,3282,Calzature Chelsea,45.46827,9.155993,Via Washington 82,Shoe Store,,1
947,3296,Give And Take,45.469631,9.162637,Via Alberto da Giussano 20,Clothing Store,,1
948,3297,Shine Lounge Bar,45.468151,9.157025,Via Piazza Capponi 1,"Cocktail Bar, Lounge, Café",5.2,3
949,3311,Atelier Caira Design,45.505424,9.173223,Via Davanzati 51,Women's Store,,1
950,3314,Gourmand's,45.499006,9.18387,Via Carlo Imbonati,Café,,1
951,3320,On Road,45.497495,9.182424,Viale Jenner N° 16,"Café, Restaurant",,2
952,3327,Bar Il Portico,45.513447,9.175121,Via Pellegrino Rossi,Café,,1
953,3343,Carnabys,45.500805,9.163526,Via Ricotti 15,Men's Store,,1
954,3355,Blues Cafe,45.497008,9.170121,Viale Bodio 6,"Café, Restaurant",,2
955,3356,Spunto,45.496998,9.17114,Piazzale Costantino Nigra 6,Café,,1
956,3358,Moku,45.500706,9.175434,Via Guerzoni 39,Clothing Store,,1
957,3359,Opella,45.500706,9.175434,Via Guerzoni 39,"Clothing Store, Fashion Accessories Store",,2
958,3361,La Cialdina,45.504725,9.176174,Via Giuseppe Tartini 12,"Industrial Equipment Supplier, Bar, Café, Restaurant, Cruise",,5
959,3363,Euro Bar,45.49644,9.172732,Viale Edoardo Jenner 71,"Café, Restaurant",,2
960,3364,Calzolaio La Rinnova,45.495976,9.171906,Via Imbriani 26,Shoe Store,,1
961,3365,Brand's Coffee / Bar l'Angolo,45.495547,9.171447,Viale Luigi Torelli,Café,,1
962,3367,Ristorante Spinni Specialità Pesce,45.495619,9.172179,Viale Luigi Torelli 2,Café,,1
963,3423,Dream Cafè di Panzitta Stefano,45.491295,9.147546,Via Grosotto 3,Café,,1
964,3425,Bar Modà,45.489483,9.148635,Via Marco Ulpio Traiano 60,"Café, Restaurant",,2
965,3429,Guffanti Sergio,45.495323,9.143331,Via Casella Gian Battista 37,Jewelry Store,,1
966,3430,Factory Store,45.494458,9.14121,Viale Certosa 113,Women's Store,,1
967,3432,Cafetteria 121,45.494951,9.140088,Viale Certosa 121,Café,,1
968,3433,Wu Chaoli,45.495173,9.139553,Viale Certosa 125,Café,,1
969,3434,Ori e Ore,45.492494,9.154766,Viale Monte Ceneri 34,Jewelry Store,,1
970,3435,Benvenuti Al Sud,45.48823,9.154889,Piazza Firenze,Café,,1
971,3436,Snack Bar di Cammisa Giacinto,45.498708,9.141504,Viale Espinasse Carlo 84,"Bakery, Bar, Café",,3
972,3439,Cigognini & C. SRL,45.496662,9.13628,Viale Certosa 161,Clothing Store,,1
973,3444,Fsj SRL,45.494499,9.141066,Viale Certosa 113,Clothing Store,,1
974,3445,Traiano SRL,45.487308,9.150507,Via Marco Ulpio Traiano 38,Women's Store,,1
975,3446,Federazione Nazionale Orafi Gioiellieri Fabbricanti,45.488079,9.152222,Via Carlo Ilarione Petitti 16,"Organization, Jewelry Store",,2
976,3457,Bar La Dolce Vita,45.462551,9.154711,Via Giorgio Washington 52,Café,,1
977,3468,Borgia SRL,45.462158,9.154617,Via Giorgio Washington 56,"Clothing Store, Men's Store",,2
978,3541,Panta Rei,45.51433,9.21234,Via Caldirola 5,"Café, Restaurant",7.2,2
979,3543,Caffè Cinquecento SRL,45.51511,9.213037,Viale dell'Innovazione 11,"Bar, Café, Restaurant",5.8,3
980,3548,Novabad Trasformazione Vasca in Doccia,45.517141,9.201227,Via L. della Pila 57,Fashion Accessories Store,,1
981,3550,Cléophée Café,45.515112,9.211926,Piazza della Trivulziana 3,Café,,1
982,3565,Sgavetti Oliviero,45.519411,9.19865,Via Adriatico 30,Clothing Store,,1
983,3585,Masserini,45.477486,9.208381,Corso Buenos Aires 20,"Clothing Store, Swimwear Store",,2
984,3590,I 4 Mastri Alber Pasticceria - Cake design e aperitivo Milano,45.464707,9.230397,Via Lomellina 32,"Bakery, Lounge, Café",8.2,3
985,3610,In Sicilia,45.463338,9.230415,Via Lomellina 12,"Café, Cupcake Shop, Restaurant",,3
986,3612,Marni Outlet,45.465758,9.234442,Via Sismondi 65,Clothing Store,,1
987,3614,Pasticceria Gloria,45.463176,9.232702,Via Negroli 9,"Café, Cupcake Shop, Restaurant",,3
988,3615,Bozart Showroom,45.469131,9.211562,Via Carlo Goldoni 24,Fashion Accessories Store,,1
989,3618,Atir SRL,45.466227,9.213284,Via del Lavoro 8,"Advertising Agency, Audiovisual Service, Carpet and Flooring Contractor, Interior Designer, Painter, Manufacturer, Metals Supplier, Campground, Construction Supplies Store, Clothing Store, Furniture and Home Store",,11
990,3623,Amrami Moussa,45.467513,9.211841,Corso Indipendenza 6,Clothing Store,,1
991,3642,Rigolin Roberto,45.493284,9.218601,Viale Monza 63,Jewelry Store,,1
992,3644,Bar Sbaglíato,45.488833,9.210039,Viale Brianza 33,"Café, Restaurant",,2
993,3645,Bar Bijoux,45.495595,9.219817,Viale Monza 78,"Café, Restaurant",,2
994,3647,PanBrioche Italia,45.48799,9.208701,Via Ferrante Aporti 10,"Bar, Café, Restaurant",,3
995,3651,Project Communication International SRL,45.489264,9.212211,Via Mauro Macchi 91,"Advertising Agency, Engineer, Management Consultant, Organization, Clothing Store",,5
996,3652,Serendib Wedding Planners,45.492656,9.218349,Viale Monza 61,Bridal Store,,1
997,3680,Motorcycle SRL,45.463172,9.234924,Via Cardinale Mezzofanti 11,"Automotive Service, Motorcycle Dealership, Clothing Store, Sporting Goods Retail",,4
998,3717,Nice Caffè Milano,45.482405,9.20314,Via Roberto Le Petit 3,"Bar, Café",,2
999,3720,Dir.Co SRL,45.485245,9.207535,Viale Andrea Doria 5,Clothing Store,,1
1000,3721,"Dream Case & Buildings Real Estate Srl, o In Breve Anche Drea m Case SRL",45.484075,9.207345,Via Domenico Scarlatti 26,Fashion Retail,,1
1001,3868,Caffè Delrosso,45.516021,9.194225,Via Paolo Santagostino 1,"Café, Restaurant",,2
1002,3869,Sammataro Massimo & C. SAS,45.506745,9.200294,Viale Cà Granda 2,Shoe Store,,1
1003,3970,Italian Bakery,45.473842,9.14119,Piazza Monte Falterona 2,"Café, Restaurant",,2
1004,3974,Madì,45.480418,9.147324,Via Francesco Albani,Women's Store,,1
1005,3976,Hardy caffè,45.480988,9.146425,Via Correnti,Café,,1
1006,3978,Bar Monterosa,45.474,9.150102,Via Monterosa,"Bar, Café",5.2,2
1007,3981,Valerio 1966,45.477621,9.1563,Piazza Tre Torri s.n.c.,Shoe Store,,1
1008,3982,Piquadro,45.477621,9.1563,Piazza Tre Torri s.n.c.,Fashion Accessories Store,,1
1009,3983,Monvic Showroom,45.473023,9.155259,Piazzale Giulio Cesare 4,Clothing Store,,1
1010,3984,Sweet Bakery and Cafè,45.478177,9.15582,Piazza Tre Torri 1,"Café, Restaurant",,2
1011,3990,Cotonella SPA,45.473103,9.152149,Viale Monte Rosa 16,"Health and Medicine, Lingerie Store",,2
1012,3991,Caffè Gelateria Mastro Gelataio,45.470383,9.134419,Via Mario Morgantini 11,"Café, Restaurant",,2
1013,3992,Kryo Cafè & Food,45.455343,9.128667,Via dei Ciclamini 23,"Café, Italian Restaurant",7.1,2
1014,4002,Società Regina,45.452316,9.116807,Via Bisceglie 74,Clothing Store,,1
1015,4007,Ba.Ba.Ma. Company 1 di Meer Elias,45.450828,9.118969,Via Bisceglie,"Home Improvement Service, Computers and Electronics Retail, Shoe Store, Housewares Store, Luggage Store",,5
1016,4008,CICLI bungaro KTM e FOCUS bikes,45.46327,9.130663,Via Clasio 1 ang.V.le Forze Armate,"Fashion Accessories Store, Bicycle Store, Sports and Recreation",,3
1017,4034,Fermata ATM Stazione Centrale / Piazza Duca d'Aosta,45.484149,9.203032,Piazza Duca d'Aosta,Bus Station,,1
1018,4045,Niki Bar,45.47244,9.23039,Piazzale Paolo Gorini,"Café, Restaurant",,2
1019,4046,Sartoria di Milano Acquadimare,45.472239,9.228886,Via Sangallo 45,Clothing Store,,1
1020,4048,Guzzetti,45.471195,9.23169,Via Amadeo,Shoe Store,,1
1021,4049,Calzature Visaggi,45.469109,9.224894,Via Giovanni da Milano,Shoe Store,,1
1022,4055,Il Circolino,45.471719,9.241628,Via San Faustino 5,Café,,1
1023,4060,Circolo Sottufficiali,45.472613,9.218614,Via Tiepolo,Café,,1
1024,4065,Fujiyama di Zho Huhaixiong,45.469206,9.224189,Viale Romagna 2,"Restaurant, Clothing Store",,2
1025,4067,Cris Diffusione SRL,45.465757,9.229907,Via Lomellina 31,"Clothing Store, Men's Store",,2
1026,4149,Medica Group,45.460813,9.161065,Via Lipari 9,"Industrial Equipment Supplier, Orthopedic Surgeon, Shoe Store, Medical Supply Store",,4
1027,4261,Contigo,45.479913,9.210786,Corso Buenos Aires 42,Shoe Store,,1
1028,4266,Gestimode SRL - Agenzia Multibrand Moda Milano,45.482141,9.2134,Via Gaspare Spontini 3,Fashion Retail,,1
1029,4306,Crishop,45.477212,9.207255,Via Marcello Malpighi 9,Women's Store,,1
1030,4307,Naracamicie,45.476793,9.206887,Corso Buenos Aires 11,Clothing Store,,1
1031,4313,Fossil Store Milano,45.476071,9.206229,Corso Buenos Aires 5,"Fashion Accessories Store, Jewelry Store",,2
1032,4383,Dsquared2,45.484081,9.179805,Via Ceresio 9,Clothing Store,,1
1033,4384,July Fashion di Wu Yunyan,45.48192,9.181257,Via Paolo Sarpi 1,"Clothing Store, Women's Store",,2
1034,4387,Immobiliare Montello,45.480524,9.181002,Via Montello 10,Café,,1
1035,4389,Time Style SRL,45.477488,9.181352,Via privata Vasto 1,"Office, Jewelry Store",,2
1036,4391,Cafè Letterario,45.478057,9.188321,Via Solferino 27,"Bar, Café",,2
1037,4453,Cislaghi Gianni,45.515243,9.191304,Via Luigi Ornato 6,Jewelry Store,,1
1038,4454,Locatelli,45.516119,9.191296,Via Ornato 25,Jewelry Store,,1
1039,4455,Morosini Moda SAS di Villantieri Paolo & C.,45.516061,9.191257,Via Ornato Luigi 14,Fashion Retail,,1
1040,4456,Mimmo's Bar,45.516386,9.191219,Via Luigi Ornato 19,Café,,1
1041,4457,Beretta Lucilla,45.515926,9.190994,Via Ornato Luigi 15,Shoe Store,,1
1042,4458,Pacchioni Calzature,45.513464,9.191046,Via Graziano Imperatore 31,Shoe Store,,1
1043,4459,Locatelli Paolo,45.516829,9.191261,Via Luigi Ornato 25,Jewelry Store,,1
1044,4460,Luca's Bar,45.517961,9.192195,Via Luigi Ornato 44,"Café, Restaurant",,2
1045,4461,Calzature Beretta,45.518169,9.192079,Via Luigi Ornato 45,Shoe Store,,1
1046,4462,Bar Caffetteria Chez Nous,45.516131,9.189165,Via Val di Ledro 4,Café,,1
1047,4463,Ornella di Meschini Ornella,45.518169,9.192079,Via Luigi Ornato 45,Clothing Store,,1
1048,4464,Pura Vida,45.51862,9.192212,Via Palanzone 32,"Bar, Café, Restaurant",,3
1049,4465,Loprieno Roberto,45.515644,9.188665,Via Val di Ledro 11,Jewelry Store,,1
1050,4466,Ma.Xi. SNC di Villa Massimo e Huang Xiaohe,45.515852,9.188549,Via Val di Ledro 1,Café,,1
1051,4470,Silvan Bar di Scatone Domenico,45.521529,9.191691,Via Luigi Ornato 113,"Bar, Café, Restaurant",,3
1052,4473,Bimbo Milano,45.506481,9.198148,Viale Suzzani G. 18,Children's Clothing Store,,1
1053,4475,Orologi Logan,45.506414,9.198017,Viale Suzzani Giovanni 18,Jewelry Store,,1
1054,4476,Calzolaio Niguarda Beni Riccardo,45.516061,9.191257,Via Luigi Ornato 18,Shoe Store,,1
1055,4477,Muay Thai Combat di Picelli Stefania,45.51701,9.190869,Via Giovanni Terruggia 2,Clothing Store,,1
1056,4480,Nuova Calze Regia SRL,45.509185,9.188761,Piazza dell'Ospedale Maggiore 3,"Manufacturer, Clothing Store",,2
1057,4481,Madd Diffusion SRL,45.523429,9.19263,Via Luigi Ornato 122-150,Clothing Store,,1
1058,4482,Wang Yongsheng,45.506607,9.198318,Viale Giovanni Suzzani 18,Clothing Store,,1
1059,4485,Kitchenette,45.485063,9.217508,Via Stefano Canzio 4,"Restaurant, Café",6.6,2
1060,4506,Ilissa Fashion Group,45.49129,9.238738,Via Feltre 34,"Bridal Store, Clothing Store",,2
1061,4517,Demetrios,45.49103,9.240018,Via Feltre 34,Women's Store,,1
1062,4532,Donato Ricci SRL,45.497708,9.166059,Piazzale Lugano 9,Clothing Store,,1
1063,4570,Five to nine,45.456621,9.194583,Corso di Porta Romana 55,Clothing Store,,1
1064,4688,Telematica Sistemi SRL,45.462103,9.209222,Corso XXII Marzo 8,"Advertising Agency, Clothing Store",,2
1065,4766,Caffetteria 2000,45.495699,9.147175,Via Varesina 35,Café,,1
1066,4771,Camicie Fossati Milano,45.498441,9.141582,Viale Espinasse Carlo 82,Clothing Store,,1
1067,4773,Bar Giacinto,45.498699,9.141413,Via Carlo Espinasse 84,Café,,1
1068,4778,Tabaccheria Varesina 92,45.49876,9.144276,Via Varesina 92,Café,,1
1069,4782,Manifattura Confezioni Barberini SRL,45.498341,9.142797,Via Panfilo Nuvolone 15,Clothing Store,,1
1070,4800,Baby Isola,45.487964,9.185328,Via Cola Montano 9,"Children's Clothing Store, Fashion Accessories Store",,2
1071,4815,Bar on road caffe,45.483848,9.18247,Via Pietro Maroncelli 19,"Café, Restaurant",,2
1072,4819,Bar Caffetteria Baiamonti,45.482525,9.181835,Piazzale Baiamonti 4,Café,,1
1073,4826,Trequattrosette di Brocca Anna,45.488451,9.185827,Via Angelo della Pergola 12,Clothing Store,,1
1074,4848,Ascoli H.f.d. SRL,45.451442,9.206745,Via Burlamacchi Francesco 14,"Manufacturer, Arts and Crafts Store, Clothing Store",,3
1075,4904,Watch Hunters,45.465852,9.178991,Corso Magenta 22,Jewelry Store,,1
1076,5116,Radicana Caffè,45.480802,9.231237,Via Antonio Vallisneri 2,"Bar, Café",6.5,2
1077,5121,Tutto Per La Scarpa,45.485405,9.234598,Via Viminale 11,Shoe Store,,1
1078,5131,Tuzza Giovanna,45.484863,9.229012,Via Vallazze 91,Men's Store,,1
1079,5133,Tardelli Cafè,45.487831,9.229644,Via Teodosio 70,Café,,1
1080,5135,Carpentieri Rocco,45.488766,9.229675,Via Teodosio 80,Shoe Store,,1
1081,5139,Boccon D.O.C.,45.484325,9.226852,Via Ampere 58,"Bar, Café, Italian Restaurant",,3
1082,5140,Helle - Fashion & Shoes,45.480811,9.225681,Via Bazzini 3,Shoe Store,,1
1083,5141,EnL Watches Deluxe Itali,45.488587,9.226131,Via Casoretto 9,"Jewelry Store, Watch Store",,2
1084,5144,La Bottega Orafa di Davide Magnanini,45.483662,9.236418,Via Valvassori Peroni Carlo 83,Jewelry Store,,1
1085,5151,Cosmo di Ruffinoni Roberto,45.491233,9.237587,Via Feltre 1,Fashion Retail,,1
1086,5154,"ZIP Intimo, Merceria e Accessori",45.492601,9.233032,Via Tolmezzo 5,Fashion Accessories Store,,1
1087,5215,Agua Del Carmen SRL,45.45907,9.178616,Via Cesare Correnti 23,"Clothing Store, Women's Store",,2
1088,5222,Caffetteria,45.460894,9.176508,Via Lanzone 27,"Café, Restaurant",,2
1089,5223,Special Lab Società A Responsabililtà Limitata Abbreviata special Lab SRL,45.459681,9.184329,Via Santa Maria Valle 4,Shoe Store,,1
1090,5254,Falconeri,45.466171,9.162019,Largo Settimio Severo 2,Clothing Store,,1
1091,5255,Al Bazar SRL,45.467421,9.163031,Via Antonio Scarpa 9,Men's Store,,1
1092,5259,Silvia Gnecchi,45.464024,9.159121,Via Giovanni de Alessandri 1,Jewelry Store,,1
1093,5263,Mr Moussa,45.517566,9.225907,Viale Monza 315,"Bakery, Café, Restaurant",7.1,3
1094,5281,Ghaly Milad Soliman Abdel,45.516344,9.224056,Via Livraghi Giovanni 8,"Bar, Café, Restaurant",,3
1095,5286,Zabadak Bar,45.517978,9.225073,Via Brunico 5,"Café, Restaurant",,2
1096,5298,D.M.P. SRL,45.510973,9.218977,Via Pericle 5,Jewelry Store,,1
1097,5314,Vanucci SAS di Vanucci Claudia & C.,45.444084,9.215132,Via Tagliamento 2,"Clothing Store, Women's Store",,2
1098,5381,GT Bistrot Cafè,45.451118,9.187628,Via G. Rontgen 6,"Café, Restaurant",6.1,2
1099,5385,Cialda Time,45.44294,9.179132,Via Giuseppe Meda 25,"Food and Beverage Service, Café",,2
1100,5391,Divini Cafe,45.43511,9.183781,Via Volvinio 33,Café,,1
1101,5575,Blue Sand,45.480779,9.211798,Corso Buenos Aires 40,Women's Store,,1
1102,5588,Arcadia SRL,45.481299,9.212062,Corso Buenos Aires 54,Clothing Store,,1
1103,5607,Pour La Maison,45.456222,9.204577,Viale Monte Nero 27,Fashion Accessories Store,,1
1104,5733,C & C SRL,45.47025,9.158864,Via Pier Luigi Capponi 19,"Men's Store, Women's Store",,2
1105,5814,Edy Be.Vi. di Bernardo Antonio & C. SAS,45.479887,9.188526,Bastioni di Porta Nuova 15,Café,,1
1106,5816,Custo Barcelona,45.478188,9.185158,Largo La Foppa 4,Clothing Store,,1
1107,5819,Max Lai Trading di Lai Chuangting,45.480824,9.179579,Via Bramante 20,Shoe Store,,1
1108,5900,Tenca 15,45.481091,9.202597,Tenca 15,Women's Store,,1
1109,5975,Porsche Design Italia SRL,45.471174,9.195916,Via della Spiga 42,Clothing Store,7.6,1
1110,5983,Pisa Orologeria,45.468121,9.194972,Via Pietro Verri,Jewelry Store,7.0,1
1111,6232,Passarin Gioielli,45.452271,9.150532,Via Tolstoi 40,Jewelry Store,,1
1112,6234,Showroom Nike - Milano,45.444598,9.150586,Via Santa Margherita 4,"Clothing Store, Shoe Store",,2
1113,6240,Temellini,45.443346,9.150685,Via Giacomo Watt 37,Clothing Store,,1
1114,6244,Fabi SPA,45.444233,9.149657,Via Morimondo 26,Shoe Store,,1
1115,6245,Sara Metalli Preziosi SRL,45.450457,9.152731,Via Savona 94,"Metals Supplier, Jewelry Store",,2
1116,6246,Allure Gioielli di Silvana Vaccaro,45.44367,9.138853,Via Parenzo 2,Jewelry Store,,1
1117,6337,Timberland Outlet Pero,45.510499,9.092928,Via Piave 31,"Clothing Store, Shoe Store",7.5,2
1118,6338,Crazy Town,45.509415,9.093054,Via Antonio Gramsci 6-16,Café,,1
1119,6339,Nnck Italia SRL,45.509312,9.091446,Via Xxv Aprile 3,"Clothing Store, Women's Store",,2
1120,6340,Takko Fashion SRL,45.509845,9.091291,Via Xxv Aprile 5,Clothing Store,,1
1121,6341,Ykk Italia SPA,45.507596,9.09072,Via Pitagora 1,"Clothing Store, Shoe Store",,2
1122,6342,Lo Spuntino,45.500438,9.109925,Via Castellanza 14,"Café, Restaurant",5.2,2
1123,6343,Bar Tabacchi Visconti di Fabiano Andrea,45.503093,9.102906,Via Alex Visconti 20,Café,,1
1124,6347,Nnck Italia SPA,45.510128,9.093619,Via Piave 24,"Clothing Store, Women's Store",,2
1125,6421,Il Piccolo Bar,45.52034,9.222301,Via Galeno 76,Café,,1
1126,6887,Bar Snoopy,45.520475,9.225388,Via Alfredo Soffredini 77,"Bar, Café, Restaurant",,3
1127,6916,Bus Stop Piazzale Libia,45.454428,9.210382,Piazzale Libia,Bus Station,,1
1128,6917,Bar Clarissa,45.455842,9.210821,Via Bergamo 27,"Café, Coffee Shop, Restaurant",,3
1129,6925,Bettina,45.45621,9.212352,Via Simone d'Orsenigo 3,"Clothing Store, Women's Store",,2
1130,7026,Dom Station,45.452388,9.170272,Via Casale 3,"Café, Lounge",5.7,2
1131,7042,G. Turci Calzature,45.453391,9.170434,Piazzale Stazione Genova 3,"Clothing Store, Shoe Store",,2
1132,7093,FPM Fabbrica Pelletterie Milano,45.466985,9.196259,Corso Matteotti 9,Fashion Accessories Store,,1
1133,7130,Tally Weijl,45.482579,9.201546,Piazza Duca d'Aosta 1,Women's Store,,1
1134,7136,Brambilla's Caffè,45.445991,9.164857,Via Privata dei Crollanza Via Carlo Torre,"Bar, Café",7.6,2
1135,7140,Brothers Bar,45.444558,9.165346,Viale Cassala 61,"Café, Restaurant",5.5,2
1136,7144,Tabacchi La Corte dei Fratelli Augliese,45.448968,9.16951,Via Filippo Argelati 40,"Bar, Café, Restaurant",,3
1137,7149,Bar Atlantic,45.436986,9.167006,Viale Famagosta 56,"Café, Restaurant",,2
1138,7154,La Merenderia,45.436276,9.173794,Via Fra Cristoforo 1,"Bar, Café, Restaurant",,3
1139,7158,Mandarina Duck SPA,45.452084,9.164339,Via Tortona 27,Fashion Retail,,1
1140,7159,Consorzio Fly,45.446358,9.164676,Via Giorgio Pallavicino,"Business and Strategy Consulting Office, Mover, Industrial Equipment Supplier, Security and Safety, Storage Facility, Bridal Store, Packaging Supply Store",,7
1141,7162,HiFun SRL,45.440925,9.157347,Via Bonaventura Zumbini 29,Fashion Accessories Store,,1
1142,7164,Paraggi SNC di Silvia Monticelli & C.,45.449013,9.176721,Via Emilio Gola 4,"Clothing Store, Women's Store",,2
1143,7167,Beltrami Giuseppe,45.445235,9.180163,Via Zamenhof Ludovico Lazzaro 11,"Advertising Agency, Metals Supplier, Jewelry Store",,3
1144,7185,Big Bar Milano SRL,45.486625,9.206497,Piazza Luigi di Savoia 1,"Bar, Café, Italian Restaurant",,3
1145,7218,Giolla,45.453424,9.183708,Via Sambuco 12,Women's Store,,1
1146,7224,Sa.ma.r. SAS di Santoro R. & C.,45.438106,9.177932,Viale Giovanni da Cermenate 9,Jewelry Store,,1
1147,7227,Fase Due SRL,45.452771,9.184893,Viale Gian Galeazzo 25,"Bar, Café, Restaurant",,3
1148,7228,Straripabar,45.45178,9.175847,Ripa di Porta Ticinese 19,"Bar, Café",,2
1149,7266,Bixio Giovanni Karim Giovanni,45.49694,9.185728,Via Menabrea Luigi Federico 26,"Café, Fast Food Restaurant",,2
1150,7298,Almiento Graziella,45.464995,9.146609,Via Bezzi 8,Clothing Store,,1
1151,7311,Mama Cafè,45.476147,9.144024,Piazza Zavattari,"Café, Restaurant",,2
1152,7316,Caffè d'Angolo,45.473686,9.14801,Via Pellizza da Volpedo 26,"Bar, Café, Restaurant",,3
1153,7317,Monterosa Bar di Arnau Maurizio,45.473991,9.150011,Via Domenichino 2,"Bar, Café, Restaurant",,3
1154,7318,Bar Mario,45.484994,9.151515,Viale Teodorico 26,"Bar, Café, Restaurant",,3
1155,7319,CHANTELLE Milano CityLife,45.478119,9.15578,Piazza Tre Torri,"Clothing Store, Lingerie Store",,2
1156,7326,Linzani Cristina,45.47466,9.140031,Via Mariotto Albertinelli 2,Jewelry Store,,1
1157,7348,Macro SRL,45.463676,9.194373,Viale Tunisia 41,Men's Store,,1
1158,7459,Takko Fashion Italia SRL,45.511777,9.091992,Via Antonio Gramsci 18,"Clothing Store, Shoe Store",,2
1159,7460,Novifootwear SRL,45.510052,9.091175,Via Xxv Aprile 5,Shoe Store,,1
1160,7495,Evergreen Fashion Group SRL,45.475006,9.186266,Via Palermo 1,Clothing Store,,1
1161,7613,Bar Atollo,45.476446,9.20614,Via Lazzaro Palazzi 4,"Bar, Café, Coffee Shop",,3
1162,7650,Compro Oro,45.457381,9.151746,Viale Misurata 19,"Jewelry Store, Watch Store",,2
1163,7663,Emporio Cafè,45.487992,9.161998,Piazza Carlo Caneva,"Café, Coffee Shop, Restaurant",5.8,3
1164,7665,Pellicceria Roberto Bertini,45.485661,9.157778,Via Emanuele Filiberto 4,Fashion Retail,,1
1165,7675,Blond Cafe,45.486504,9.159115,Via Ezio Biondi 1,"Bar, Café, Restaurant",5.0,3
1166,8309,Gc Group SPA,45.471437,9.195238,Via della Spiga 46,Fashion Retail,,1
1167,8312,Bar Angelo,45.493665,9.148799,Via Sidney Sonnino 2,"Café, Restaurant",,2
1168,8319,Princess Café,45.490816,9.152183,Viale Monte Ceneri 78,Café,,1
1169,8326,Bar Rossano,45.496869,9.142319,Viale Espinasse,"Bar, Café",,2
1170,8558,WASKA Pisco Bar,45.443575,9.213849,Piazza San Luigi 5,"Dive Bar, Burger Joint, Café",,3
1171,8576,Lenco Outlet,45.436828,9.209904,Via Marco d'Agrate 41,"Clothing Store, Men's Store",,2
1172,8587,UKI Garage,45.438988,9.210674,Via Gardone 22,Clothing Store,,1
1173,8758,Dieci Corso Como Outlet,45.485327,9.184151,Via Enrico Tazzoli 3,"Clothing Store, Women's Store",5.5,2
1174,8773,Idealbox Box Doccia Derby Box,45.503764,9.086863,Via Giovanni Keplero 4,Fashion Accessories Store,,1
1175,8774,Bar Caffetteria Millennium,45.510781,9.086878,Via Maria Cristina 5,"Café, Restaurant",,2
1176,8775,Baby Boom,45.510678,9.08527,Via Curiel 12,Children's Clothing Store,,1
1177,8776,Bar dell'oratorio,45.509085,9.083003,Piazza della Visitazione 1,Café,,1
1178,8777,Bar via Greppi,45.508488,9.08585,Via Greppi 12,"Bar, Café, Restaurant",,3
1179,8875,Bar Avana,45.505719,9.197634,Viale Suzzani 12,Café,,1
1180,8885,Virgin Active Cafè,45.501962,9.182696,Via Carlo Imbonati,Café,,1
1181,8886,Caffè Varanini,45.511524,9.178445,Via Cesare Vignati,Café,,1
1182,8888,Napoli Café,45.501565,9.182001,Via Imbonati,Café,,1
1183,8905,Bar Giggia di Rocca Giovanni,45.44784,9.130462,Via Lorenteggio 183,Café,,1
1184,8906,Ferraro Ferruccio,45.445808,9.128754,Via Angelo Inganni 9,Shoe Store,,1
1185,8908,Eni,45.444983,9.12145,Via Lorenteggio 239,Café,5.6,1
1186,8909,Sunny Cafè,45.448482,9.125253,Via Val Bavona 5,"Bar, Café",4.9,2
